性别（男0 女1 其余2）,项目（足球1 篮球2 网球3 游泳跳水4 田径5 羽毛球6 乒乓球7 体操8 排球9 台球10 冰雪项目11 电竞12 其他13 体育无关14）,是否用外号（0无 1有+正面或中性 2有+负面或调侃） ,身份（1运动员 2其余从业者 3非从业者）,类别（1赛事赛场报道 2个人生活 3社交媒体活动 4公关宣传、采访 5人际关系 6商业活动 7花边绯闻 8外界评价 9媒体物料 10负面新闻）,正文,日期,点赞数,评论数,转发数,话题
0,1,0,1,1,#吴少聪加盟伊斯坦布尔# 土耳其伊斯坦布尔巴萨克赛尔俱乐部（İstanbul Başakşehir F.K，目前排名土超第三，2019-2020赛季土超联赛冠军）正式官宣广州队球员吴少聪@-吴少Cong 加盟，后者也成为继李磊、刘邵子洋之后，目前第三位闯荡欧洲主流顶级联赛的中国球员。 ,2023/1/10,65,29,10,吴少聪加盟伊斯坦布尔
0,6,0,1,1,#大马赛石宇奇无缘次轮# @石宇奇_  激战三局不敌周天成无缘次轮，三局的比分为23-21、22-24、18-21，第二局3个赛点没能拿下非常可惜 #2023年大马羽毛球公开赛# ,2023/1/10,10,3,1,"大马赛石宇奇无缘次轮,2023年大马羽毛球公开赛"
0,6,0,1,1,#大马赛何济霆周昊东无缘次轮##2023年大马羽毛球公开赛# 何济霆/周昊东苦战三局遭阿山/塞蒂亚万逆转，止步首轮，三局的比分为21-19 8-21 13-21 ,2023/1/10,11,0,1,"大马赛何济霆周昊东无缘次轮,2023年大马羽毛球公开赛"
0,2,0,1,1,#胡金秋布莱克尼当选CBA周最佳球员# CBA官方公布了第八周的周最佳球员，广厦队中锋胡金秋和江苏队外籍球员布莱克尼当选。浙江东阳光@浙江广厦篮球俱乐部 球员胡金秋@胡金秋21 本周带领球队取得3战全胜的战绩，场均贡献26.3分、11.7篮板、1.3盖帽和1.3抢断的数据，投篮命中率达到66.7%，罚球命中率高达95%苏州肯帝亚@江苏肯帝亚篮球俱乐部 外援布莱克尼 ，本周同样带队3战全胜的成绩，他场均出场40分钟，得到33.3分、7篮板、5.7助攻、1.7抢断以及1.3盖帽的全面数据，投篮命中率达到50%，三分球命中率达到46.7%,2023/1/10,10,3,108,胡金秋布莱克尼当选CBA周最佳球员
0,1,0,1,1,"#武磊渴望取得足协杯冠军# @武磊7 在接受采访时谈到了对足协杯的期待。“对我们来说，不光是我，队里每个人都很渴望，我们中乙、中甲、中超，每个冠军都拿过，包括超级杯都拿过，就是缺少足协杯冠军，大家都很渴望能够填补这个空缺。""体坛周报的微博视频 ",2023/1/10,22,12,113,武磊渴望取得足协杯冠军
0,5,0,2,1,#巴黎奥运会田径项目赛程出炉# 世界田联公布巴黎奥运会田径项目赛程安排，比赛将在2024年8月1日至11日进行。根据新规则，在200-1500米及110米栏的比赛中将引入复活赛机制男子20公里竞走：8月1日13:30首金女子20公里竞走：8月1日15:20男子百米飞人大战：8月5日03:50女子铁饼：8月6日02:35男子跳远：8月7日02:20竞走35公里混合团体：8月7日13:30男子4x100米接力：8月10日01:30女子铅球：8月10日01:40男子三级跳远：8月10日02:10女子标枪：8月11日01:40,2023/1/10,15,5,1,巴黎奥运会田径项目赛程出炉
0,1,0,1,2,#中国归化国脚都去了哪儿#高拉特：离开广州队后加盟桑托斯，后又加盟巴伊亚。如今为不占据球队外援名额，要退出中国国籍；艾克森：离开广州队后加盟巴西格雷米奥，但随着苏亚雷斯加盟，艾克森在合同到期后处于失业状态；阿兰：离开广州队后加盟巴西弗鲁米嫩塞队，但半年仅有4次出场，总计32分钟；洛国富：离开广州队后加盟巴甲米内罗美洲，10次首发12次替补，总共打进4球；李可：2021年8月开始养伤，据称已不在国安一线队；费南多：离开广州队后，并未寻找到下家，一直失业中；蒋光太：离开广州队后加盟上海海港 #高拉特确认放弃中国国籍##中国足协的归化计划失败了吗#,2023/1/10,120,77,136,"中国归化国脚都去了哪儿,高拉特确认放弃中国国籍,中国足协的归化计划失败了吗"
0,6,0,1,1,#大马赛翁泓阳丢赛点遭逆转##2023年大马羽毛球公开赛#  @安东森AndersAntonsen 8-21 22-20 21-19 @W翁泓阳Y ，翁泓阳第二局20-18错失了两个赛点。 ,2023/1/10,5,7,2,"大马赛翁泓阳丢赛点遭逆转,2023年大马羽毛球公开赛"
0,13,0,3,4,【#1个动作躺着增强心肺功能# 】“阳”了后总是感觉全身无力、呼吸不顺畅，有什么方法可以缓解吗？分享给您1个动作，躺着就能练，增强心肺功能！CCTV生活圈的微博视频 ,2023/1/10,12,0,8,1个动作躺着增强心肺功能
0,1,0,1,10,#印尼球员触电式假摔# 东南亚足球锦标赛，印尼球员惊现触电式假摔，险些引发双方冲突。还能这样，让人看呆了……咪咕体育的微博视频 ,2023/1/10,26,17,214,印尼球员触电式假摔
0,2,1,1,1,#威少手指脱臼坚持比赛# 硬汉！威少赛后透露，自己的在比赛中两次小拇指脱臼，他不得不自己把它掰正。。。 篮球字幕的微博视频 ,2023/1/10,22,3,0,威少手指脱臼坚持比赛
0,3,0,1,1,#商竣程晋级澳网资格赛次轮##澳网2023# 男单资格赛首轮：17岁的中国小将@商竣程 在次盘挽救2个盘点，以6-4/7-6(2)力克匈牙利选手马罗赞，取得成人大满贯首胜，晋级次轮！ ,2023/1/10,23,0,1,"商竣程晋级澳网资格赛次轮,澳网2023"
0,13,0,1,6,#汉密尔顿或将参与收购曼联#《镜报》：F1七冠王刘易斯-汉密尔顿可能会参与收购曼联的交易！曼联老板格雷泽表示，愿意听取关于俱乐部的报价，而70岁的英国首富拉特克利夫是潜在买家之一。汉密尔顿与拉特克利夫早就熟识，后者的英力士集团正是汉密尔顿效力的梅赛德斯车队的主赞助商。 ,2023/1/10,38,11,6,汉密尔顿或将参与收购曼联
0,1,0,1,6,#高拉特在中国赚了5亿元##高拉特确认放弃中国国籍# 据报道，为归化高拉特，中国足球界付出了高达5亿人民币的代价：签字费和安家费超过1亿人民币，恒大还给他提供了一份超级超级丰厚的，收入超过4亿人民币，加起来至少5亿元！然而，由于功课做的不足，没搞清楚归化规则，高拉特没有为国足出场过。 ,2023/1/10,165,109,246,"高拉特在中国赚了5亿元,高拉特确认放弃中国国籍"
0,1,0,2,4,#西蒙尼将在今年夏天离开马竞# 西班牙六台消息，西蒙尼下个赛季将不会继续执教马竞。六台记者 Paco García Caridad 报道，西蒙尼已告知马竞CEO吉尔-马林，他将在今年夏天离开马竞。对于西蒙尼的替代者，世界杯后卸任的西班牙国家队主帅恩里克是头号热门。 ,2023/1/10,24,12,112,西蒙尼将在今年夏天离开马竞
0,13,0,1,1,【#达喀尔拉力赛# 半程战报】#2023达喀尔拉力赛# 赛程过半。汽车组成绩榜，卡塔尔车手阿提亚领先优势已超过1个小时，距离他第5个总冠军越来越近。奥迪车队运气欠佳，在大好形势下遭遇意外事故影响了成绩，不过7次进入赛段前三名还是展现出奥迪RS Q e-tron赛车的优秀速度。中国车手们表现可圈可点，其中@韩魏达喀尔 位居总成绩榜第9名，有望打破中国车手历史最佳战绩；@车手张国宇 暂居第24位，比赛状态越来越好。,2023/1/10,11,5,2,"达喀尔拉力赛,2023达喀尔拉力赛"
0,10,0,1,1,#奥沙利文翻袋太潇洒# #奥沙利文6比1布雷切尔# 斯诺克大师赛首轮第二比赛日，奥沙利文@rosullivan147 全场两杆破百，6-1战胜@Luca-Brecel卢卡布雷切尔 ，晋级下一轮。比赛第5盘，火箭上演潇洒翻袋，引得现场球迷阵阵欢呼！咪咕体育的微博视频 ,2023/1/10,20,2,2,"奥沙利文翻袋太潇洒,奥沙利文6比1布雷切尔"
0,2,0,1,1,#U19男篮世界杯集训名单公布# 中国篮协公布了备战2023年U19男篮世界杯的集训名单，39名球员入选。这份名单中包括曾凡博在内的多位球员是超龄球员，无法参加U19比赛。媒体人的解读是他们一方面是作为陪练入选、另一方面是参加一些国际级别的训练赛进行历练，标题中的男篮二队也佐证了这一点。 ,2023/1/10,9,6,1,U19男篮世界杯集训名单公布
0,1,0,1,1,#高拉特国足零出场# #高拉特确认放弃中国国籍# 广州队曾因外援名额超出，2019年将高拉特租借到了巴西帕尔梅拉斯队。后来FIFA修订了转换协会规则，导致高拉特在中国的五年居住被认定为中断。他虽然取得了中国国籍，但短期内无法代表国足出战。如今，时过境迁，高拉特依然国足0出场…… ,2023/1/10,1248,237,206,"高拉特国足零出场,高拉特确认放弃中国国籍"
0,1,0,1,1,#C罗开启工作模式# C罗@CristianoRonaldo 在社媒晒出训练照片，配文：“工作模式开启。Work mode on！”此前，利雅得胜利主帅鲁迪-加西亚确认，C罗将在1月20日对阵巴黎的友谊赛中完成首秀，而他沙特联赛的首秀则会在1月23日。 ,2023/1/10,436,32,4,C罗开启工作模式
0,2,0,1,1,#琼斯说少打几分钟他会打更好# CBA常规赛第24轮，浙江126-89吉林。吉林外援琼斯发文：“我正在做的事情，没有外援做过，也没有外援会做到…如果我告诉你，我少打几分钟，我能表现得更好，你会相信我吗？我有很多想法，我不确定我的未来。我将永远是一个职业球员，努力拼搏，但我也只是一个人。”CBA最前沿的微博视频,2023/1/10,28,10,0,琼斯说少打几分钟他会打更好
0,7,0,1,8,#2023国际乒联第2期世界排名#男单：樊振东、马龙@captain龙 、@王楚钦___ 前3，梁靖崑第6，@Eric-林高远 第12女单：@孙颖莎 、@陈梦-乒乓球 、@王曼昱 、王艺迪@迪214 稳居前4，@陈幸同 第7男双：樊振东/王楚钦排名第3，林高远/梁靖崑第6，林高远/周启豪第12女双：王曼昱/孙颖莎榜首，张瑞/蒯曼第12，陈梦/钱天一第18,2023/1/10,13,2,2,2023国际乒联第2期世界排名
0,1,0,1,1,#高拉特确认放弃中国国籍# 巴西球队巴伊亚竞技与高拉特完成续约，新闻发布会上，高拉特确认他正在恢复巴西国籍。高拉特2020年为加入国足，放弃巴西国籍成为中国公民。如今以外援身份重返巴西足坛，占了球队外援名额。俱乐部为引进更多优质球员，已于去年年末着手运作恢复高拉特的巴西国籍。 ,2023/1/10,217,94,149,高拉特确认放弃中国国籍
0,2,0,1,1,#杜兰特因伤至少缺阵两周# 篮网官方消息：杜兰特被诊断为右膝内侧副韧带（MCL）扭伤，将在两周后再次接受评估。ESPN名记报及伤病专家跟进道：杜兰特这次的伤势没有太严重，不涉及半月板等其他伤病问题。#杜兰特右膝受伤# 微观篮球的微博视频 ,2023/1/10,8,2,1,"杜兰特因伤至少缺阵两周,杜兰特右膝受伤"
0,11,0,2,1,#安贤洙或重返韩国执教# 据韩媒，@安贤洙VictorAN 在去年年末参加了城南市政厅冰上队教练职位的公开招聘。据城南市体育振兴科相关人士介绍，去年12月19日发布了教练职务聘用公告，共7人报名。对于安贤洙是否报名，这位人士表示：“出于个人信息保护，无法确认。”他说：将在1月份之内确定名单。 ,2023/1/10,823,70,25,安贤洙或重返韩国执教
0,2,0,1,1,#詹姆斯米切尔当选周最佳# NBA官方公布了上周联盟的周最佳球员。湖人在詹姆斯的带领下，上周4战全胜。詹姆斯场均能够得到35.0分8.7篮板7.7助攻。米切尔在上周率领骑士取得了3胜1负的成绩，米切尔场均砍下37.7分5.3篮板7.3助攻。 ,2023/1/10,7,1,1,詹姆斯米切尔当选周最佳
0,1,2,1,2,#贝尔宣布退役# #威尔士发文感谢贝尔# @威尔士足球队FAW ：从初出茅庐的少年到名满天下的大圣，你一步一个脚印的进步，也带领着威尔士足球的不断进步。从欧洲杯四强到时隔六十四年的世界杯再次出线，都是你在带领着威尔士前进！感谢大圣，终须一别，虽然我们并不愿意给我们的相会加一个期限…… ,2023/1/10,82,21,134,"贝尔宣布退役,威尔士发文感谢贝尔"
0,1,0,1,1,#牛津联0比3阿森纳# 足总杯第3轮，阿森纳客场对阵英甲球队牛津联。上半场双方均无建树；下半场，埃尔内尼首开纪录，随后恩凯提亚梅开二度。阿森纳3-0击败牛津联，晋级足总杯第4轮，下一轮将对阵曼城！ 小刚Gunner的微博视频 ,2023/1/10,9,3,114,牛津联0比3阿森纳
0,1,2,1,1,#贝尔弯道超车经典永恒# 33岁巨星贝尔宣布退役，让我们再次回顾他经典的弯道超车——将球传球给三秒后自己，面对巴萨打入经典绝杀！祝福大圣，再见江湖！ #贝尔宣布退役# 咪咕足球的微博视频 ,2023/1/10,66,20,133,"贝尔弯道超车经典永恒,贝尔宣布退役"
0,1,0,1,4,#洛里退出法国国家队# 36岁法国国家队队长洛里在接受《队报》采访时，宣布自己从国家队退役！洛里为法国队效力超过14年，从2010年起担任队长。洛里代表法国队出场145次，队史第一，其中世界杯20场、欧洲杯15场。同时代表法国队夺得了2018年世界杯冠军和2021年欧国联冠军！#谁将成为法国队新任队长# ,2023/1/10,2393,391,178,"洛里退出法国国家队,谁将成为法国队新任队长"
0,1,0,1,2,#贝尔宣布退役# 5个欧冠冠军、4个世俱杯冠军、3个西甲冠军、1个国王冠军，皇马：258场106球67助攻；热刺：237场72球60助攻祝@贝尔GarethBale 退役生活一切顺利！咪咕足球的微博视频 ,2023/1/9,353,49,85,贝尔宣布退役
0,1,0,1,3,#贝尔宣布退役# 33岁的贝尔通过社交媒体宣布即刻退役，结束自己的俱乐部和国家队生涯！ 贝尔写道：“在经过仔细周密的考虑后，我在此宣布自己即刻从俱乐部和国家队足球生涯中退役。”“能够为自己所爱的体育奉献是梦想成真，为此我感到无比幸运。”“足球真的给了我生命中的一些最美好时刻。这17年的高光时刻，将是无法复制的，无论接下来我的下一章是什么。”,2023/1/9,491,113,315,贝尔宣布退役
0,1,0,1,4,#葡萄牙新帅谈C罗##马丁内斯说C罗值得尊重# 发布会上，葡萄牙新帅马丁内斯被问到C罗，他表示：必须根据球场上的表现做出决定。参加卡塔尔世界杯的26人是我选择的基础，C罗就是其中一员。C罗已经为国家队效力了19年，他配得上尊重，我们会坐下来谈谈。 ,2023/1/9,66,14,5,"葡萄牙新帅谈C罗,马丁内斯说C罗值得尊重"
0,1,0,1,5,#内马尔差点不认识梅西了# 内马尔社媒晒和梅西合照并调侃：差点都不认识了 ,2023/1/9,69,8,0,内马尔差点不认识梅西了
0,2,0,1,1,#广厦男篮战胜山西男篮# 广厦男篮112-101战胜山西男篮，@胡金秋21 26分14篮板，威尔哲26分11篮板，@Sun-孙铭徽17 16分15助攻。 #胡金秋26分14篮板##孙铭徽16分15助攻# 咪咕篮球的微博视频 ,2023/1/9,7,2,0,"广厦男篮战胜山西男篮,胡金秋26分14篮板,孙铭徽16分15助攻"
0,7,0,1,1,#德班世乒赛亚洲区预赛# 国乒两对女双闯关！#陈梦王艺迪4比2李凯敏吴咏琳#@陈梦-乒乓球 /王艺迪@迪214 4比2战胜吴咏琳/李凯敏(中国香港)#孙颖莎王曼昱4比0哈萨克斯坦组合#@孙颖莎 /@王曼昱 4-0战胜阿卡舍娃/米尔卡迪罗娃 ,2023/1/9,26,8,3,"德班世乒赛亚洲区预赛,陈梦王艺迪4比2李凯敏吴咏琳,孙颖莎王曼昱4比0哈萨克斯坦组合"
0,2,0,1,10,#哈斯因穿错球衣被罚款2万元# CBA官方开出罚单，北控外援哈斯因违反比赛期间着装规定，罚款2万元。公告中写道：在北京紫禁勇士俱乐部北京控股篮球队（简称“北京控股队”）与辽宁沈阳三生飞豹俱乐部本钢篮球队的比赛中，北京控股队44号球员哈斯穿着的比赛服与全队服装款式不统一。经赛后认定，哈斯违反了比赛期间的着装规定。,2023/1/9,69,33,4,哈斯因穿错球衣被罚款2万元
0,1,0,2,1,#马丁内斯出任葡萄牙队主帅# 前比利时国家队主帅罗伯托-马丁内斯正式出任葡萄牙国家队主帅。马丁内斯现年49岁，西班牙籍教练，他在2022世界杯结束后离开比利时主帅岗位。马丁内斯执教比利时队6年，战绩56胜13平11负，获得2018年世界杯季军。 ,2023/1/9,9,4,2,马丁内斯出任葡萄牙队主帅
0,7,0,1,1,#马龙袁励岑4比3印度组合# 打满七局！#德班世乒赛亚洲区预赛# 男双小组赛， 马龙@captain龙 /@袁励岑a 4比3战胜阿昌塔/纳纳塞卡兰(印度)！七局的比分为4-11、10-12、11-5、13-15、11-7、11-2、11-5 ,2023/1/9,38,2,3,"马龙袁励岑4比3印度组合,德班世乒赛亚洲区预赛"
0,1,0,1,1,#罗德里戈22岁生日# 今天是罗德里戈的22岁生日，生涯至今，罗德里戈已为皇马出场130次，贡献26球26助，赢得2座西甲、2座西超杯、1座欧冠和1座欧超杯。 ,2023/1/9,19,12,111,罗德里戈22岁生日
0,1,0,2,8,#安切洛蒂当选IFFHS年度最佳教练# 安切洛蒂当选IFFHS（国际足球历史和统计联合会）评选的2022年最佳俱乐部主教练，这是他2007年（AC米兰）、2014年（皇马）后，第三次当选。上赛季安切洛蒂率领皇马夺得西超杯冠军、西甲冠军和欧冠冠军 #安切洛蒂三获最佳教练# ,2023/1/9,44,10,7,"安切洛蒂当选IFFHS年度最佳教练,安切洛蒂三获最佳教练"
0,1,0,1,1,#C罗穿着价值2万元外套# C罗在沙特亿万富豪的陪同下现身利雅得某餐厅，现场有粉丝要求合影，C罗也满足了要求。而C罗着装也十分时尚亮眼，为意大利著名奢侈品牌范思哲经典巴洛克系列的真丝夹克，价值2950美元（约20173人民币）爱奇艺体育的微博视频 ,2023/1/9,464,66,124,C罗穿着价值2万元外套
0,2,0,2,1,#CBA第二阶段继续采用赛会制# @北青体育 消息，联赛公司在当日已经给各个球队下发了关于第二阶段赛会制比赛新形势下疫情防控优化措施的最新通知，其中第二阶段仍然采用赛会制至本阶段结束。同时，联赛公司也规定了拟赴赛区人员以及新增入境人员抵达赛区的具体要求。按照赛程，第二阶段将在本月中下旬结束。联赛将再次进入间歇期，然后3月初的第三阶段时恢复主客场。,2023/1/9,29,12,0,CBA第二阶段继续采用赛会制
0,7,0,1,1,#樊振东王楚钦4比0冯耀恩郭勇##德班世乒赛亚洲区预赛# 男双小组赛， 樊振东 /@王楚钦___  4比0战胜冯耀恩/郭勇(新加坡)！四局的比分为11-5、11-9、11-7、11-8  咪咕体育的微博视频 ,2023/1/9,33,8,1,"樊振东王楚钦4比0冯耀恩郭勇,德班世乒赛亚洲区预赛"
0,2,0,1,1,#江苏男篮战胜广州男篮# 江苏男篮100-93战胜广州男篮，迎来三连胜。布莱克尼在本场比赛发挥神勇，拿到39分。#布莱克尼39分# CBA最前沿的微博视频 ,2023/1/9,7,2,106,"江苏男篮战胜广州男篮,布莱克尼39分"
0,2,0,1,1,#上海男篮战胜新疆男篮# 上海男篮114-96战胜新疆男篮，新疆男篮六连胜被终结！王哲林24分17篮板，布莱德索26分14助攻。阿不都沙拉木20分13篮板，齐麟21分。#王哲林24分17篮板##布莱德索26分14助攻# CBA联赛的微博视频 ,2023/1/9,15,0,102,"上海男篮战胜新疆男篮,王哲林24分17篮板,布莱德索26分14助攻"
0,1,0,2,4,#法国足协主席向齐达内道歉# 法国足协主席勒格拉埃就此前言论向齐达内道歉，他表示自己的言论“很笨拙”，他为此道歉。之前接受采访时勒格拉埃被问到了齐达内的传闻，对此他表示，齐达内没有联系他，他也不会接他的电话。 ,2023/1/9,29,9,109,法国足协主席向齐达内道歉
0,1,0,2,4,#皇马发声力挺齐达内# 皇马官方发布声明，他们表示法国足协主席对齐达内缺乏尊重，希望立即纠正。在此前的采访中，法国足协主席接受采访时被问到了齐达内的传闻，对此他表示，齐达内没有联系他，他也不会接他的电话。 ,2023/1/9,115,24,3,皇马发声力挺齐达内
0,1,0,1,1,#5万人现场观战日本高中决赛# 第101届日本高中足球锦标赛落幕，冈山学芸馆3-1东山首次夺冠！本场比赛共有50868名观众到场观赛，本届大赛共有3883所高中报名。#日本高中联赛冈山学芸馆夺冠#  直播吧的微博视频 ,2023/1/9,369,98,111,"5万人现场观战日本高中决赛,日本高中联赛冈山学芸馆夺冠"
0,1,0,1,1,#利雅得胜利有意罗伊斯# 近日有传闻称利雅得胜利有意引进罗伊斯与C罗组成搭档，罗伊斯在接受SPORT1记者采访时也谈到相关话题：“我的经纪人已经跟我说了一些事情，当然我会为将来做好准备，我与多特目前的合同还有半年时间，所以这是我必须考虑的问题。我会与球队继续谈话，看看事情后续如何发展。” ,2023/1/9,22,8,4,利雅得胜利有意罗伊斯
0,1,0,1,1,【#利雅得联队公布对阵巴黎球衣#】利雅得全明星队公布了与大巴黎友谊赛的球衣，整体以浅蓝色为主，袖口领口都有特殊纹饰。另据每日邮报消息，C罗一家目前住在利雅得最豪华的酒店之一--王国塔，他定下了这座99层酒店的最大套房，月租金约为207万人民币。 ,2023/1/9,217,41,109,利雅得联队公布对阵巴黎球衣
0,10,0,1,1,【#2023斯诺克大师赛#】首日，卫冕冠军尼尔-罗伯逊(73/84/104)4-6墨菲(98/53/61/100/54)塞尔比2-6瓦菲(52/107/99/65/104) ，瓦菲递补参赛，首次亮相大师赛即获胜。#塞尔比2比6瓦菲#世界斯诺克巡回赛的微博视频 ,2023/1/9,5,2,0,"2023斯诺克大师赛,塞尔比2比6瓦菲"
0,11,0,1,6,【#高亭宇黑白情绪大片#】 @高亭宇 黑白色调大片。《glass man》杂志大片喜剧人瞬间秒变model？剧妖的微博视频 ,2023/1/9,6,0,0,高亭宇黑白情绪大片
0,2,0,1,1,【#老鹰战胜快船#】老鹰112-108快船，送给#快船六连败#。伦纳德29分7篮板4助攻2抢断；祖巴茨17分18篮板3助攻；曼恩14分8篮板4助攻2抢断。老鹰方面，#特雷杨30分8助攻#；穆雷16分5篮板4助攻；亨特20分4篮板2抢断。NBA的微博视频 ,2023/1/9,12,3,0,"老鹰战胜快船,快船六连败,特雷杨30分8助攻"
0,7,0,1,1,#德班世乒赛亚洲区预赛# #国乒双打今日出击# @WTT世界乒联 将在微博直播。1月9日赛程(北京时间)：15:00 @王楚钦___ /@孙颖莎 vs冯耀恩/王歆茹(新加坡)16:00 @Eric-林高远 /@王曼昱 vs林兆恒/吴咏琳(中国香港)18:00 樊振东/王楚钦vs冯耀恩/郭勇(新加坡)19:00 马龙@captain龙 /@袁励岑a vs阿昌塔/纳纳塞卡兰(印度)20:00 孙颖莎/王曼昱vs阿卡谢娃/米尔卡迪洛娃(哈萨克斯坦)21:00 @陈梦-乒乓球 /王艺迪@迪214 vs吴咏琳/李凯敏(中国香港),2023/1/9,10,4,1,"德班世乒赛亚洲区预赛,国乒双打今日出击"
0,2,0,1,1,【#广东男篮战胜福建男篮#】CBA常规赛，广东男篮面对福建男篮，次节打出进攻高潮，一波21-0的攻击波直接拉开分差。最终广东全队六人得分上双，以110-99战胜福建，@易建联 高效砍下16分。福建外援亚当斯27分。#易建联16分# CBA联赛的微博视频 ,2023/1/9,15,2,1,"广东男篮战胜福建男篮,易建联16分"
0,2,0,1,1,【#浙江男篮大胜吉林男篮37分#】CBA常规赛第24轮，浙江男篮126-89大比分战胜吉林男篮。@吴前 在本场比赛中得到23分。#吴前23分#CBA最前沿的微博视频 ,2023/1/9,8,2,1,"浙江男篮大胜吉林男篮37分,吴前23分"
0,1,0,3,6,【#球迷外滩包屏庆祝阿根廷夺冠#】#上海外滩梅西灯光秀#中国球迷在上海外滩包屏庆祝阿根廷夺得世界杯冠军！  勋章节目组的微博视频 ,2023/1/9,1377,75,14,"球迷外滩包屏庆祝阿根廷夺冠,上海外滩梅西灯光秀"
0,2,0,1,1,【#欧文29分#】篮网102-101热火，取得两连胜。篮网方面，#欧文29分# 6助攻，杜兰特17分第三节伤退，克拉克斯顿13分11篮板3封盖，小库里14分，奥尼尔8分6篮板6助攻送准绝杀；热火方面，巴特勒26分9篮板，希罗24分，阿德巴约10分8篮板，海史密斯10分。NBA的微博视频 ,2023/1/9,7,2,2,"欧文29分,欧文29分"
0,1,0,1,4,【#申花国内球员欠薪问题基本解决#】据@足球报官方微博 ：申花的欠薪问题已经持续了一年多。考虑到中国足球整个大环境的改变以及俱乐部现实的财政状态，申花提出的解决方案是薪水打折，打折幅度在50%甚至以上。不过，申花在不到一周的时间内，基本解决了国内球员的欠薪问题。 ,2023/1/9,31,21,105,申花国内球员欠薪问题基本解决
0,1,0,2,10,【#跟队记者否认李铁曾和国脚打架#】据足球记者@马德兴 透露，国足没有发生打架事件。但此前在苏州集训时，有一名球员因为违反规定私自带手机进入餐厅，被李铁训斥，李铁一怒之下，直接将该球员的手机扔在地上。随后该球员因“家庭原因”离开国足。#名记称李铁曾摔球员手机# ,2023/1/9,27,13,0,"跟队记者否认李铁曾和国脚打架,名记称李铁曾摔球员手机"
0,2,0,1,1,【#骑士战胜太阳#】#太阳六连败#末节骑士一举轰下26-4，最终以112-98大胜太阳。加兰22分7助攻，米切尔22分，莫布利14分8篮板6助攻，阿伦13分12篮板5助攻；太阳方面，保罗、布克因伤缺阵。杜安-华盛顿25分，布里奇斯15分，艾顿14分11篮板6助攻，沙梅特11分。NBA的微博视频 ,2023/1/9,10,1,214,"骑士战胜太阳,太阳六连败"
0,2,0,1,1,【#雷霆战胜独行侠#】雷霆120-109战胜独行侠。本场比赛，雷霆球员吉尔杰斯-亚历山大出战36分钟，17投11中，其中三分球1投0中，罚球13投11中，得到33分5篮板5助攻1抢断2封盖。#独行侠vs雷霆#NBA的微博视频 ,2023/1/9,2,1,0,"雷霆战胜独行侠,独行侠vs雷霆"
0,2,0,1,1,【#森林狼战胜火箭#】森林狼104-96战胜火箭，火箭7连败。森林狼数据：安东尼-爱德华兹21分4篮板3助攻；鲁迪-戈贝尔18分10篮板；丹吉洛-拉塞尔22分3篮板6助攻。火箭数据：小凯文-波特23分6篮板5助攻；阿尔佩伦-申京18分8篮板；埃里克-戈登11分4助攻。明尼苏达森林狼的微博视频 ,2023/1/9,4,1,0,森林狼战胜火箭
0,1,0,2,1,【#斯卡洛尼希望继续执教阿根廷#】#斯卡洛尼当选IFFHS最佳国家队主帅#斯卡洛尼荣膺IFFHS2022年度世界最佳国家队教练奖。在接受《科贝电台》采访时斯卡洛尼表示：“我还想继续执教国家队，为阿根廷赢得更多荣誉是我追求的目标。” ,2023/1/9,67,19,111,"斯卡洛尼希望继续执教阿根廷,斯卡洛尼当选IFFHS最佳国家队主帅"
0,1,0,2,1,【#齐达内拒绝美国队邀请#】据《马卡报》报道，齐达内最近拒绝了美国队的邀请，他不愿执教除法国队外其他国家的国家队。上周，德尚与法国队续约至2026年。皇家马德里足球俱乐部的微博视频 ,2023/1/9,18,4,6,齐达内拒绝美国队邀请
0,1,0,1,5,【#瓜迪奥拉花式吹梅西#】 #曼城4比0切尔西# 足总杯战胜切尔西晋级后，瓜迪奥拉赛后表示：“我想告诉切尔西老板伯利，给波特时间。他是正确的教练，所有教练都需要时间。我当年在巴萨不需要两个赛季的时间，是因为我有梅西。”英国足球那点事的微博视频 ,2023/1/9,39,16,107,"瓜迪奥拉花式吹梅西,曼城4比0切尔西"
0,1,0,1,1,【#巴黎vs利雅得友谊赛门票售罄#】当地时间1月19日晚8点（北京时间1月20日1点），巴黎将与利雅得新月、利雅得胜利明星联队进行友谊赛。票务网站信息显示，门票已经售罄。据悉，有超过160万人在线排队等待预订本场比赛的门票。 ,2023/1/9,2861,157,122,巴黎vs利雅得友谊赛门票售罄
0,1,0,1,1,【#那不勒斯锁定意甲半程冠军#】那不勒斯2-0客胜桑普多利亚，罗马连扳两球逼平AC米兰。那不勒斯7分优势领跑，提前锁定本赛季意甲半程冠军。22/23赛季意甲第17轮全场集锦：桑普多利亚0:2那不勒斯 ,2023/1/9,15,4,4,那不勒斯锁定意甲半程冠军
0,1,0,1,1,【#AC米兰2比2罗马#】意甲第17轮焦点战，AC米兰主场2-2遭罗马绝平。莱奥献助攻，卡卢卢头球破门，波贝加替补建功，罗马6分钟连扳两球，伊巴涅斯破门，亚伯拉罕终场绝平。此役过后米兰暂居联赛第三，落后榜首那不勒斯7分。网页链接 ,2023/1/9,13,2,4,AC米兰2比2罗马
